O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.CCCCN>>CCCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-].Cl
O=[N+]([O-])c1cccnc1Cl.CCCCN>>CCCCNc1ncccc1[N+](=O)[O-].Cl
N#Cc1cc([N+](=O)[O-])ccc1Cl.CCCCN>>CCCCNc1ccc([N+](=O)[O-])cc1C#N.Cl
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl.CCCCN>>CCCCNc1ccc(C(F)(F)F)cc1[N+](=O)[O-].Cl
O=[N+]([O-])c1cccc([N+](=O)[O-])c1Cl.CCCCN>>CCCCNc1c([N+](=O)[O-])cccc1[N+](=O)[O-].Cl
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1.CCCCN>>CCCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-].F
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.C1CCNC1>>O=[N+]([O-])c1ccc(N2CCCC2)c([N+](=O)[O-])c1.Cl
O=[N+]([O-])c1ccc(Cl)nc1.C1CCNC1>>O=[N+]([O-])c1ccc(N2CCCC2)nc1.Cl
O=[N+]([O-])c1cccnc1Cl.C1CCNC1>>O=[N+]([O-])c1cccnc1N1CCCC1.Cl
O=[N+]([O-])c1cc(C(F)(F)F)ccc1F.CCCCN>>CCCCNc1ccc(C(F)(F)F)cc1[N+](=O)[O-].F
N#Cc1cc([N+](=O)[O-])ccc1F.CCCCN>>CCCCNc1ccc([N+](=O)[O-])cc1C#N.F
O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1.CCCCN>>CCCCNc1ccc([N+](=O)[O-])cc1C(F)(F)F.F
O=[N+]([O-])c1cccc([N+](=O)[O-])c1Cl.C1CCNC1>>O=[N+]([O-])c1cccc([N+](=O)[O-])c1N1CCCC1.Cl
N#Cc1cc([N+](=O)[O-])ccc1Cl.C1CCNC1>>N#Cc1cc([N+](=O)[O-])ccc1N1CCCC1.Cl
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1.C1CCNC1>>O=[N+]([O-])c1ccc(N2CCCC2)c([N+](=O)[O-])c1.F
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl.C1CCNC1>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCCC1.Cl
O=[N+]([O-])c1cc(C(F)(F)F)ccc1F.C1CCNC1>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCCC1.F
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.C1CCNCC1>>O=[N+]([O-])c1ccc(N2CCCCC2)c([N+](=O)[O-])c1.Cl
O=[N+]([O-])c1cccnc1Cl.C1CCNCC1>>O=[N+]([O-])c1cccnc1N1CCCCC1.Cl
O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1.C1CCNC1>>O=[N+]([O-])c1ccc(N2CCCC2)c(C(F)(F)F)c1.F
O=[N+]([O-])c1ccc(Cl)nc1.C1CCNCC1>>O=[N+]([O-])c1ccc(N2CCCCC2)nc1.Cl
N#Cc1cc([N+](=O)[O-])ccc1Cl.C1CCNCC1>>N#Cc1cc([N+](=O)[O-])ccc1N1CCCCC1.Cl
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1.C1CCNCC1>>O=[N+]([O-])c1ccc(N2CCCCC2)c([N+](=O)[O-])c1.F
N#Cc1cc([N+](=O)[O-])ccc1F.C1CCNCC1>>N#Cc1cc([N+](=O)[O-])ccc1N1CCCCC1.F
O=[N+]([O-])c1cccc([N+](=O)[O-])c1Cl.C1CCNCC1>>O=[N+]([O-])c1cccc([N+](=O)[O-])c1N1CCCCC1.Cl
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl.C1CCNCC1>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCCCC1.Cl
O=[N+]([O-])c1cc(C(F)(F)F)ccc1F.C1CCNCC1>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCCCC1.F
O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1.C1CCNCC1>>O=[N+]([O-])c1ccc(N2CCCCC2)c(C(F)(F)F)c1.F
