Datapoint,SASA,SASV,FracBuriedVol,SterimolB1,SterimolB5,SterimolL,Pint
241_MA-TS_5-6,797.9856536615085,1517.8467424790217,0.40078736489004846,2.794828260968572,12.593896632442382,11.934588211879921,22.603051425381675
243_MA-TS_5-6,837.5157529555037,1464.9551515470614,0.6175514815505032,2.7866909445830834,13.339839019460472,6.337628476506415,20.840583259626065
250_MA-TS_5-6,807.4270075703444,1452.8481322391342,0.5503342806559821,2.7348340939632796,13.835254228776911,8.037749802405044,21.535296432531947
254_MA-TS_5-6,625.9660222023912,1217.3866060626642,0.5234054696235557,1.9908205672288763,9.869341696404774,8.702089617342061,23.513519531769433
255_MA-TS_5-6,573.6606638079363,976.8781844697492,0.4030120201267238,2.6937523921810334,9.671951904087827,10.589494269064785,21.000413175709
256_MA-TS_5-6,700.4370640554605,1341.499043259063,0.6168584606783452,2.879424807258972,7.668226367602056,8.609444837762215,22.91764321311729
257_MA-TS_5-6,619.837921563483,1101.7042833956623,0.5442426854267611,2.0638596137811582,9.737624484230558,11.34886679934472,21.348991809438413
260_MA-TS_25-26,967.2207319619469,1765.5825016150966,0.326977730152814,2.021723202092729,22.815333027977566,8.71515048274355,22.124586195655155
262_MA-TS_39-40,958.370737651329,1726.3506070849485,0.4689654770778979,2.8770990299333468,16.704825698831037,9.999658133904969,22.00315077411694
264_MA-TS_39-40,848.881477937687,1623.5452802166642,0.6688583209094298,1.8933938864299782,13.418315836350173,6.174592561276833,23.493939811483656
268_MA-TS_25-26,1130.890548664735,2018.4633381504648,0.32673895825568394,2.022093111027285,22.4430051891499,16.582006220844978,21.527900552098302
269_MA-TS_39-40,1014.730638183555,1803.47237808106,0.3686696328736489,2.0038277316605373,16.555935027905075,9.3742357796831,21.590522596926494
279_MA-TS_14-15,700.9357226109423,1312.3314102333948,0.37751001677226986,1.6862081393425374,14.778334418818249,8.33739054556027,22.870291386590594
281_MA-TS_4-5,880.7679264069106,1585.6748007580031,0.4232668654491241,2.7964412644897783,12.759016348618925,8.076705252332422,22.00130379319357
282_MA-TS_10-11,807.4282529292883,1510.4927352126588,0.3535396477823332,1.6821526834393485,10.816145246133182,12.628417327792384,22.772985472576956
288_MA-TS_37-38,870.3907222363131,1631.3220415791698,0.3178869269474469,3.8681490811836037,8.98400978158421,13.522258852915837,23.126573223682513
291_MA-TS_37-38,878.1018550589356,1623.1898961585705,0.45619991613865074,2.711752958507601,12.6116735266426,9.138979701958236,22.23546593883391
292_MA-TS_29-30,781.919626981168,1386.1829810677616,0.37798173686172193,2.945653663840015,9.534787657810101,12.36771239713297,22.12700942218582
296_MA-TS_30-31,726.6697464653183,1361.374708911003,0.30873788669399926,3.2121132086817457,9.968810682099667,14.047657725705406,23.424852761007934
300_MA-TS_10-11,526.548470793648,867.4143487384094,0.4058248695490123,2.178826226182074,10.126960081702633,7.993988144545633,19.709288784341013
304_MA-TS_13-14,626.7858652641033,1099.1997801939362,0.440604034662691,2.7780598722984355,9.091118099465564,7.57760976304887,21.012407439203272
308_MA-TS_29-30,707.3494848133334,1345.3290557620096,0.39358344204248974,2.566794052190449,7.760981018348387,14.18309552303853,22.91079342807153
309_MA-TS_30-31,762.5388305509032,1435.7022098509574,0.4640036805814387,3.058903616630909,10.831712290858787,8.148962923821733,23.09057067621009
310_MA-TS_41-42,840.366613110749,1698.937322652433,0.7214114330972792,3.071237045689772,10.001921209021617,7.330500149425825,23.68343224587599
318_MA-TS_29-30,859.3171726611332,1495.4766646627752,0.33959769847185983,3.121991231030916,10.5777583201574,8.97903154139966,21.209543344229807
323_MA-TS_20-21,625.2576923963247,1149.1064412969397,0.4717899739098025,2.0485765153109323,8.993781094703177,7.815087904402738,21.672771950940692
324_MA-TS_12-13,793.0675935542331,1374.0269443948077,0.46267587588520315,2.8109615378025445,12.37559542111293,7.15130809227329,20.56106750050145
325_MA-TS_41-42,1088.798074379109,1848.8217559105399,0.38806839358926576,2.2421924527792143,22.04571914070334,10.944326836407567,20.822601878017405
334_MA-TS_5-6,520.3255831324643,879.2349809799806,0.39805604733507266,3.4444774023103824,8.043967508875646,8.564961859477334,20.46304595775036
335_MA-TS_5-6,521.8276373181694,895.6803849158495,0.46347954714871414,2.270354096897656,8.156411919603718,7.952810826866014,20.558191369175326
345_MA-TS_5-6,482.76583130922756,797.2388566685469,0.42287667722698474,2.0514819626464504,8.288256720773793,7.623795300155327,19.89305215553992
346_MA-TS_5-6,487.32585690470347,815.035147785584,0.48643076779724187,2.1024578555390367,7.405106446619316,6.482965906478352,19.396724934973626
351_MA-TS_5-6,655.5695305720884,1114.2547152083696,0.4829831345508759,2.5328637925422353,9.465377904339872,10.165045330732623,20.829587482045135
352_MA-TS_5-6,519.314579955037,894.7275785383565,0.5195501770406261,2.0604930213770025,7.304072808766376,7.11923485996291,20.14108258767628
357_MA-TS_5-6,599.5374385112658,1052.7878954316927,0.5717888091688409,3.3698085487671716,6.559163119926609,7.642412190647143,21.26582669209937
358_MA-TS_5-6,786.9299003900526,1435.2149695392764,0.6525344763324636,3.573563741109057,11.525820551475771,8.148546274062362,22.43251235354215
359_MA-TS_5-6,598.7371094918396,1068.911685571715,0.4003680581438688,3.4155575991390807,8.221488319100647,11.648156176250636,20.849746062239124
360_MA-TS_5-6,563.8472220769331,998.8681078341897,0.4007465989563921,3.4097709362517294,6.2402004545518235,11.726826222785819,20.83831285771475
364_MA-TS_5-6,557.3572812721462,948.6020900379391,0.49030935519940366,3.3350342201327767,8.303953047317929,8.585662221455495,19.912429764687523
372_MA-TS_5-6,561.7701185074285,936.2221396855082,0.40268589265747295,3.2086134563911397,7.691837330800901,11.388068898998498,20.190491813096962
397_MA-TS_5-6,579.7850774209468,984.5853515870122,0.4530551155423034,2.077258260354377,10.341771963423309,7.605702098643491,19.185926934445384
403_MA-TS_5-6,939.4395337520376,1625.2386009046586,0.4252178065598211,2.5454598640320816,12.950063203144506,16.34648577178217,21.02707026657042
404_MA-TS_5-6,824.1765636134868,1523.794613494312,0.4984741893402907,3.6638045569996898,10.312885722555436,6.511298368086056,22.50534747170235
406_MA-TS_5-6,776.617979448018,1442.4195410662269,0.43435519940365264,2.755500301332195,9.921018904670403,12.480708679028167,22.704310597765353
408_MA-TS_5-6,849.0783646925596,1566.465978825359,0.6261880357808424,3.5115186939703156,11.38039779220931,7.344021323559296,22.21835020259573
409_MA-TS_5-6,857.4480998691694,1657.7059271899025,0.6327979407379799,2.581916218752406,11.978355107356977,7.950987278891758,23.67944654957696
411_MA-TS_5-6,808.1189082289071,1501.797998017928,0.6683924245247856,2.2400699970588662,13.252851041777845,8.643786801617829,22.542413105438712
413_MA-TS_5-6,880.2896530973817,1676.6147502852484,0.3967224189340291,3.598579138454825,11.288992979434525,7.730330539355192,23.238729040749913
415_MA-TS_5-6,888.3794997803881,1685.0153575405502,0.4024354733507268,3.3106568417965425,9.068949687543713,15.749387054763126,23.27736343816835
417_MA-TS_5-6,877.6671176192119,1635.940080663058,0.3849468878121506,2.8632689513912246,12.657452919137194,15.941720508447471,22.5607231176963
420_MA-TS_5-6,1020.400288218379,1849.4044755256166,0.6452082556839359,2.0970164070215325,20.88550757181457,6.761295938119842,22.0830591393188
422_MA-TS_5-6,1006.5508950603615,1780.243850671219,0.457947027581066,3.461109647916815,15.318685476251948,10.601029525541481,21.635179154689794
423_MA-TS_5-6,870.1085944348267,1633.8919122482062,0.7751933469996273,3.270515766517064,8.993685567801295,7.499362980363262,22.42006570251403
427_MA-TS_5-6,731.2367098368994,1291.9314321053257,0.5204994409243384,2.4993576834671347,12.757798212423692,7.8460363841251235,20.806023241870644
430_MA-TS_5-6,853.9463028632122,1586.957696716003,0.5437884364517331,2.5735125335290148,11.812616801075851,12.545852515972967,21.58801196112921
431_MA-TS_5-6,775.726043830773,1473.0419628868297,0.5063594856503913,4.381325708595899,8.890412126556292,9.014911095394394,22.485882378299248
433_MA-TS_5-6,734.3952817500925,1319.092700258153,0.4004612374207976,3.2154009120440405,11.189001053188466,13.903516806183275,21.514259047226535
434_MA-TS_5-6,889.3348566988544,1591.2462161045555,0.3998439247111442,2.1158383281546786,17.06933211139229,8.09482408253693,21.16577324058318
435_MA-TS_5-6,785.6977319869022,1445.7214057661506,0.4831229034662691,2.7131293305733566,13.756105914080683,10.837464207923846,22.855264587079887
436_MA-TS_5-6,819.8967430511977,1453.6274769782967,0.44259574170704435,2.866134411531351,11.338497591104122,9.6212911265489,21.686368263955767
449_MA-TS_5-6,671.556927260687,1255.3274613985295,0.41693067461796496,3.5931081232912185,8.240827451316235,12.03384454206766,21.799025410667202
456_MA-TS_17-18,921.0892477601859,1830.1370943213542,0.47598886507640703,2.009338457423959,10.251817169703596,10.251238263413208,24.82659809582642
463_MA-TS_17-18,850.610712739426,1675.98398324057,0.4083290626164741,1.6297539173510602,12.250068404161253,10.596585680530092,24.046895856037775
465_MA-TS_17-18,866.7683891988504,1703.993246950368,0.2581648341408871,1.7744848285751194,12.622728721638564,11.364885153831345,24.38881533918123
470_MA-TS_7-8,1135.9289374366545,2023.8843368232979,0.25040765933656356,1.6270412196801467,22.458508972555222,9.278932973474369,21.965256322012635
474_MA-TS_5-6,674.9373971571105,1268.1731238393693,0.4989866753633992,2.224627757154366,9.562197323294964,8.901160092902193,22.456112355294202
479_MA-TS_5-6,705.299088581904,1311.919163320882,0.4431606410734253,3.7766300413441414,7.813065573530917,12.899823189803023,22.615482750318634
480_MA-TS_5-6,733.6170656138185,1328.1578336672574,0.4089813175549758,2.3950859388174006,12.233288146004462,8.807951813011858,21.951842042967712
485_MA-TS_30-31,716.0474850218212,1390.846924150743,0.32616823518449495,4.2222946133733466,9.431995314225167,9.769241216364128,23.913944109570565
486_MA-TS_5-6,763.481867767907,1326.106378726867,0.5893123369362654,1.7600505647423699,12.207662031524409,6.813086231630266,21.76974928085155
487_MA-TS_5-6,755.140999755612,1320.195664137085,0.5383141539321655,2.483863199081559,14.672710341761327,8.02493538539856,21.75291032604896
488_MA-TS_5-6,1052.3469276110106,1809.7811282845275,0.3970368989936638,2.37188357855862,23.77446231806147,7.081158792753275,20.651974294898935
490_MA-TS_5-6,919.001152654204,1676.5227037162374,0.5104884923592993,2.7357826879036486,8.379162832588419,19.07370661937869,21.777901501006163
491_MA-TS_5-6,903.5607886695376,1672.472260547513,0.42035501304509876,3.2295238454382207,10.440132941189153,11.89185545464563,22.669711494217978
494_MA-TS_5-6,817.581663402554,1381.1061525277878,0.6148085165859113,3.166056340522213,8.588561364879903,6.712853504158309,21.04171981380108
496_MA-TS_5-6,719.36898811856,1263.4522631000966,0.4278268263138278,3.5494521037915354,10.171482229990458,10.253506885020945,21.920161135370428
500_MA-TS_5-6,696.9891995955934,1249.639992434891,0.46247204621692134,2.8705393524504004,11.816527365817867,9.144563068120542,21.754219341629586
501_MA-TS_5-6,708.7797652780314,1361.5008172386142,0.40378657286619457,3.675752083235896,8.863699295429962,10.856479094589925,23.079848734306726
502_MA-TS_5-6,871.0962951970308,1589.7709063845264,0.4216886414461424,4.2483416971958965,12.83073744306872,11.614612002030436,22.278375231034687
503_MA-TS_5-6,828.0300109346192,1543.0178916374944,0.3587868058143869,2.409411355518256,16.226244284021256,11.41045307877521,22.81790610766566
505_MA-TS_5-6,888.2291121790919,1683.2327745262335,0.4798616287737607,1.97817528204083,18.43533882882906,9.553562386321936,22.97456710850838
513_MA-TS_5-6,935.5085680414701,1712.484722329734,0.4194057491613865,4.416321700419896,15.196154084087278,10.307659292220311,22.17492082296524
527_MA-TS_37-38,931.0820213629754,1709.7907375583673,0.6078317182258666,3.1303814834584656,13.914058155464144,9.019544444419035,22.592005914595603
530_MA-TS_36-37,787.7723665592521,1500.5611729336479,0.6540544632873649,3.2069336184756407,10.38655293452449,10.285997700717628,23.32162102832644
531_MA-TS_12-13,759.5099100369599,1358.616916444111,0.23589498695490124,2.3859838206771484,11.021953752263139,14.274853636101495,22.442874669113166
532_MA-TS_29-30,872.6903291402347,1448.5245322401522,0.30748579016026834,2.555353785824935,12.982689643702676,10.170763705135345,20.30068751996448
538_MA-TS_29-30,739.1802750490417,1337.7796634752285,0.4137451080879612,2.6674311066297953,11.963829357241911,8.90349457182797,22.41569350541093
539_MA-TS_33-34,793.499909666741,1435.7439681844492,0.5280935519940365,2.7522729968190713,11.282726333467242,7.823172185673879,22.001862280057946
540_MA-TS_33-34,769.9895054888947,1411.899192321011,0.491957463660082,1.8365485278329245,11.913120675760428,7.760790408454177,22.268417110384004
541_MA-TS_27-28,896.0714510627911,1587.1420688064368,0.240810193812896,1.7,10.608777453240037,23.358508624557093,21.03206248509416
542_MA-TS_29-30,825.1493916781913,1410.990764377834,0.4909150204994409,3.2300642107235755,10.253010358803431,9.56093536890033,20.372896364180683
545_MA-TS_39-40,857.7507747681409,1632.9830064897055,0.4496191297055535,3.5792605984370445,10.953783782650946,10.021668509969999,23.47780358191861
546_MA-TS_39-40,866.931063866729,1626.3124448448066,0.5675258572493478,2.5046478663440466,10.361328261591648,5.904415478344417,23.385296340565226
547_MA-TS_33-34,773.6304623549939,1449.8433083020395,0.3087145918747671,3.809630912347272,9.592689625950062,12.473176719298635,23.5326748730214
548_MA-TS_41-42,919.7396705632714,1724.0359967241227,0.43481527208348864,4.129851284451178,10.400472157933281,11.680548548154484,23.151281883689403
551_MA-TS_3-4,882.1099054276959,1682.9293197857066,0.6247903466269101,2.4050411867813852,12.162492536204805,5.059353241322381,23.03536642438752
552_MA-TS_42-43,888.377389719449,1700.784174347641,0.5099818300409988,3.2173035914065533,9.939862447418431,11.079940302685102,23.38355172735561
557_MA-TS_39-40,841.8012230140995,1626.3883578905493,0.5487735277674245,2.5221669339902903,10.383238364526658,7.57522876150907,23.85004442526718
558_MA-TS_40-41,902.2705174813674,1687.6346635688199,0.38424221953037646,4.246771630419301,10.115746766656242,11.363180048455865,22.95894179284607
559_MA-TS_40-41,889.2597472113307,1670.107640567608,0.4544819232202758,4.216039618581586,9.70777319828454,12.101367420824786,23.0040090943685
564_MA-TS_40-41,852.4112152682001,1655.6759343009085,0.5558143868803578,3.077132990737719,8.764380047343598,10.466647560347617,23.738869908922684
567_MA-TS_35-36,862.4513030446469,1592.850583478868,0.5417617871785315,3.485856983523841,10.94400370078059,9.423365751142763,23.323572721056625
568_MA-TS_2-3,826.1307008188676,1524.9465767254076,0.31155073611628775,1.7,18.179699336839835,9.124370450524486,22.99110569309262
571_MA-TS_31-32,790.8580656546817,1477.251804842989,0.3651754099888185,3.41666900838124,13.039964898905728,12.844141237811678,22.296216655457886
573_MA-TS_32-33,830.9476329095105,1518.7067293232367,0.3861873369362654,2.9329857713459733,10.357179512558567,11.485885405299085,21.90909491657692
574_MA-TS_31-32,887.2485534268318,1552.8824252789586,0.5173429929183749,2.339655794506699,17.353643182441306,7.924977490599554,20.820938913923246
578_MA-TS_36-37,910.47939345138,1659.949612907674,0.49673872530749164,3.6681842774714863,13.190965730479924,9.633110238243711,21.878889737089153
587_MA-TS_34-35,863.8799862810594,1544.002776142575,0.5521163343272456,5.249034402179683,10.297677420792517,9.947883748467245,21.882602721071365
588_MA-TS_35-36,940.9693733849523,1639.385186255203,0.4020627562430116,2.7314602723630843,17.046394927895964,9.378655369044878,21.039154507724934
589_MA-TS_36-37,846.2098442745734,1577.62737061033,0.6492848490495714,3.8257883783808433,9.282724892565449,8.674990651710681,22.839574103759436
